Artist,Song,ValidLink,ID,KworbLink,Spotify Link
Los Tigres del Norte,Ni Parientes Somos,True,2ANeBRTHe6N0dq7dz7CaVJ,https://kworb.net/spotify/track/2ANeBRTHe6N0dq7dz7CaVJ.html,https://open.spotify.com/track/2ANeBRTHe6N0dq7dz7CaVJ
Los Tigres del Norte,La Mesa Del RincÃ³n,True,1FrXO0TFnw6g0ygHxhiZ3p,https://kworb.net/spotify/track/1FrXO0TFnw6g0ygHxhiZ3p.html,https://open.spotify.com/track/1FrXO0TFnw6g0ygHxhiZ3p
Los Tigres del Norte,La Puerta Negra,True,5TueyPDnDMPSRdQd7VYooI,https://kworb.net/spotify/track/5TueyPDnDMPSRdQd7VYooI.html,https://open.spotify.com/track/5TueyPDnDMPSRdQd7VYooI
Los Tigres del Norte,QuÃ© Tal Si Eres Tu,True,228ExGBaOYwzsAGotWXaqy,https://kworb.net/spotify/track/228ExGBaOYwzsAGotWXaqy.html,https://open.spotify.com/track/228ExGBaOYwzsAGotWXaqy
Los Tigres del Norte,La Banda Del Carro Rojo,True,6WDwbOSL8PGwokjxxZ7FDG,https://kworb.net/spotify/track/6WDwbOSL8PGwokjxxZ7FDG.html,https://open.spotify.com/track/6WDwbOSL8PGwokjxxZ7FDG
Los Tigres del Norte,Contrabando Y TraiciÃ³n,False,4gRi0itWso2UodoRMP5asJ,https://kworb.net/spotify/track/4gRi0itWso2UodoRMP5asJ.html,https://open.spotify.com/track/4gRi0itWso2UodoRMP5asJ
Los Tigres del Norte,Jefe De Jefes,True,3TxGNwiGxgE42MqqWAdmDg,https://kworb.net/spotify/track/3TxGNwiGxgE42MqqWAdmDg.html,https://open.spotify.com/track/3TxGNwiGxgE42MqqWAdmDg
Los Tigres del Norte,PrisiÃ³n De Amor,False,3Lpg4XUPBhscufuiSCNd30,https://kworb.net/spotify/track/3Lpg4XUPBhscufuiSCNd30.html,https://open.spotify.com/track/3Lpg4XUPBhscufuiSCNd30
Los Tigres del Norte,Pedro Y Pablo,False,5XgIkYlSVby03NmqREd5Sf,https://kworb.net/spotify/track/5XgIkYlSVby03NmqREd5Sf.html,https://open.spotify.com/track/5XgIkYlSVby03NmqREd5Sf
Los Tigres del Norte,Tumba Falsa,False,4sGWDW0VBuCcQnh8pC3ABK,https://kworb.net/spotify/track/4sGWDW0VBuCcQnh8pC3ABK.html,https://open.spotify.com/track/4sGWDW0VBuCcQnh8pC3ABK
Los Tigres del Norte,La Camioneta Gris,False,7e9vWIQWNE6r74PBC7ixdS,https://kworb.net/spotify/track/7e9vWIQWNE6r74PBC7ixdS.html,https://open.spotify.com/track/7e9vWIQWNE6r74PBC7ixdS
Los Tigres del Norte,Golpes En El CorazÃ³n,False,0Ft9dBN6vm9bhvGaUPHyYO,https://kworb.net/spotify/track/0Ft9dBN6vm9bhvGaUPHyYO.html,https://open.spotify.com/track/0Ft9dBN6vm9bhvGaUPHyYO
Los Tigres del Norte,Mi FantasÃ­a,False,7AXTS96xScRsYLzEQMaTNK,https://kworb.net/spotify/track/7AXTS96xScRsYLzEQMaTNK.html,https://open.spotify.com/track/7AXTS96xScRsYLzEQMaTNK
Los Tigres del Norte,Pacas De A Kilo,False,4mBRMSabjk5OFpwAyZyHOI,https://kworb.net/spotify/track/4mBRMSabjk5OFpwAyZyHOI.html,https://open.spotify.com/track/4mBRMSabjk5OFpwAyZyHOI
Los Tigres del Norte,SeÃ±or Locutor,False,6tTdUPxER1wdW1lAVcuBc4,https://kworb.net/spotify/track/6tTdUPxER1wdW1lAVcuBc4.html,https://open.spotify.com/track/6tTdUPxER1wdW1lAVcuBc4
Los Tigres del Norte,CuestiÃ³n Olvidada,False,4U7N4o4EHZnsJSkH0qrmat,https://kworb.net/spotify/track/4U7N4o4EHZnsJSkH0qrmat.html,https://open.spotify.com/track/4U7N4o4EHZnsJSkH0qrmat
Los Tigres del Norte,Mi Buena Suerte,False,1LD1RC3P9a1nYkxJ621M17,https://kworb.net/spotify/track/1LD1RC3P9a1nYkxJ621M17.html,https://open.spotify.com/track/1LD1RC3P9a1nYkxJ621M17
Los Tigres del Norte,Directo Al CorazÃ³n,False,325noBSyeuRHcIzHO6s3ks,https://kworb.net/spotify/track/325noBSyeuRHcIzHO6s3ks.html,https://open.spotify.com/track/325noBSyeuRHcIzHO6s3ks
Los Tigres del Norte,Carta Abierta,False,11gSQLPiqjikM2Dyg0EdUZ,https://kworb.net/spotify/track/11gSQLPiqjikM2Dyg0EdUZ.html,https://open.spotify.com/track/11gSQLPiqjikM2Dyg0EdUZ
Los Tigres del Norte,El Ejemplo,False,5ccRYB0YtW768SGsAThK0T,https://kworb.net/spotify/track/5ccRYB0YtW768SGsAThK0T.html,https://open.spotify.com/track/5ccRYB0YtW768SGsAThK0T
Los Tigres del Norte,La Bala,False,50H4ZUUhL8MLHCw1eREp07,https://kworb.net/spotify/track/50H4ZUUhL8MLHCw1eREp07.html,https://open.spotify.com/track/50H4ZUUhL8MLHCw1eREp07
Los Tigres del Norte,QuiÃ©n,False,6mdvilly3zBePvaMy5PGmB,https://kworb.net/spotify/track/6mdvilly3zBePvaMy5PGmB.html,https://open.spotify.com/track/6mdvilly3zBePvaMy5PGmB
Los Tigres del Norte,El NiÃ±o Y La Boda,False,6n4urlKnhlJ9kD3NaagMAx,https://kworb.net/spotify/track/6n4urlKnhlJ9kD3NaagMAx.html,https://open.spotify.com/track/6n4urlKnhlJ9kD3NaagMAx
Los Tigres del Norte,JosÃ© PÃ©rez LeÃ³n,False,3xKToHlV3enPcQVpns4kUf,https://kworb.net/spotify/track/3xKToHlV3enPcQVpns4kUf.html,https://open.spotify.com/track/3xKToHlV3enPcQVpns4kUf
Los Tigres del Norte,Golpes En El CorazÃ³n,False,50cYfOvLztlxfHMX1klklK,https://kworb.net/spotify/track/50cYfOvLztlxfHMX1klklK.html,https://open.spotify.com/track/50cYfOvLztlxfHMX1klklK
Los Tigres del Norte,*Para Sacarte De Mi Vida,True,43dQwFD0vtPSprSEgGUceQ,https://kworb.net/spotify/track/43dQwFD0vtPSprSEgGUceQ.html,https://open.spotify.com/track/43dQwFD0vtPSprSEgGUceQ
Los Tigres del Norte,En QuÃ© FallÃ©,False,6WNbVxTXPzhitXRUlu3Xqn,https://kworb.net/spotify/track/6WNbVxTXPzhitXRUlu3Xqn.html,https://open.spotify.com/track/6WNbVxTXPzhitXRUlu3Xqn
Los Tigres del Norte,El AviÃ³n De La Muerte,False,088gbyPjGW9bF5Gf8hWKMA,https://kworb.net/spotify/track/088gbyPjGW9bF5Gf8hWKMA.html,https://open.spotify.com/track/088gbyPjGW9bF5Gf8hWKMA
Los Tigres del Norte,Mi Sangre Prisionera,False,1RLAPRIMWznZAvpdc6Qna5,https://kworb.net/spotify/track/1RLAPRIMWznZAvpdc6Qna5.html,https://open.spotify.com/track/1RLAPRIMWznZAvpdc6Qna5
Los Tigres del Norte,La Jaula De Oro,False,0Ui4HOFj8qhdh2nm1lJ074,https://kworb.net/spotify/track/0Ui4HOFj8qhdh2nm1lJ074.html,https://open.spotify.com/track/0Ui4HOFj8qhdh2nm1lJ074
Los Tigres del Norte,La Reina Del Sur,False,160gAhKZb7sGKlLwUUk8IX,https://kworb.net/spotify/track/160gAhKZb7sGKlLwUUk8IX.html,https://open.spotify.com/track/160gAhKZb7sGKlLwUUk8IX
Los Tigres del Norte,El Maestro,False,1Vtiq4XS36Y0qvFp9HRyin,https://kworb.net/spotify/track/1Vtiq4XS36Y0qvFp9HRyin.html,https://open.spotify.com/track/1Vtiq4XS36Y0qvFp9HRyin
Los Tigres del Norte,No Pude Enamorarme Mas,False,6EAKWJ5K0SY0gsJF3u0yy4,https://kworb.net/spotify/track/6EAKWJ5K0SY0gsJF3u0yy4.html,https://open.spotify.com/track/6EAKWJ5K0SY0gsJF3u0yy4
Los Tigres del Norte,Contrabando Y TraiciÃ³n,False,4kgEQKp5Y4ltlxM9rh4jXW,https://kworb.net/spotify/track/4kgEQKp5Y4ltlxM9rh4jXW.html,https://open.spotify.com/track/4kgEQKp5Y4ltlxM9rh4jXW
Los Tigres del Norte,Los Dos Plebes,False,0ul12ulRfLyO5fgVvaq2Ex,https://kworb.net/spotify/track/0ul12ulRfLyO5fgVvaq2Ex.html,https://open.spotify.com/track/0ul12ulRfLyO5fgVvaq2Ex
Los Tigres del Norte,Tu CÃ¡rcel,False,0WkrZsdHp8vkYvYzaytgNF,https://kworb.net/spotify/track/0WkrZsdHp8vkYvYzaytgNF.html,https://open.spotify.com/track/0WkrZsdHp8vkYvYzaytgNF
Los Tigres del Norte,El Rengo Del Gallo Giro,False,7vUdpsAP66ZPZxuJJbVzVo,https://kworb.net/spotify/track/7vUdpsAP66ZPZxuJJbVzVo.html,https://open.spotify.com/track/7vUdpsAP66ZPZxuJJbVzVo
Los Tigres del Norte,La Granja,False,0aFLvTHfSbU5E9IZdO83Gc,https://kworb.net/spotify/track/0aFLvTHfSbU5E9IZdO83Gc.html,https://open.spotify.com/track/0aFLvTHfSbU5E9IZdO83Gc
Los Tigres del Norte,AmÃ©rica,False,1qOjhG2mkc7NtDYfrh30MW,https://kworb.net/spotify/track/1qOjhG2mkc7NtDYfrh30MW.html,https://open.spotify.com/track/1qOjhG2mkc7NtDYfrh30MW
Los Tigres del Norte,Agua Salada,False,3X5whob19D1tXZlpHGFLFt,https://kworb.net/spotify/track/3X5whob19D1tXZlpHGFLFt.html,https://open.spotify.com/track/3X5whob19D1tXZlpHGFLFt
Los Tigres del Norte,Apenas Te Fuistes Ayer,False,6V79WQFVLdiCLrlsYpdQTV,https://kworb.net/spotify/track/6V79WQFVLdiCLrlsYpdQTV.html,https://open.spotify.com/track/6V79WQFVLdiCLrlsYpdQTV
Los Tigres del Norte,La Mesera,False,3nbpeJzRTTL6D87fcXBcZs,https://kworb.net/spotify/track/3nbpeJzRTTL6D87fcXBcZs.html,https://open.spotify.com/track/3nbpeJzRTTL6D87fcXBcZs
Los Tigres del Norte,Le ComprÃ© La Muerte A Mi Hijo,False,246ZcQ4VJJI3i2WNfzpQEp,https://kworb.net/spotify/track/246ZcQ4VJJI3i2WNfzpQEp.html,https://open.spotify.com/track/246ZcQ4VJJI3i2WNfzpQEp
Los Tigres del Norte,Tres Veces Mojado,False,7pVP11CCxAvSEWf9fLueWr,https://kworb.net/spotify/track/7pVP11CCxAvSEWf9fLueWr.html,https://open.spotify.com/track/7pVP11CCxAvSEWf9fLueWr
Los Tigres del Norte,La Jaula De Oro,False,1yCxOSKbSlYAUbjeeH0Yv3,https://kworb.net/spotify/track/1yCxOSKbSlYAUbjeeH0Yv3.html,https://open.spotify.com/track/1yCxOSKbSlYAUbjeeH0Yv3
Los Tigres del Norte,Ayudame A Creer,False,1aH4Zp8QvGI3m4BQhkfjCS,https://kworb.net/spotify/track/1aH4Zp8QvGI3m4BQhkfjCS.html,https://open.spotify.com/track/1aH4Zp8QvGI3m4BQhkfjCS
Los Tigres del Norte,La Fuga Del Rojo,False,3bNyxe0MzKDeqDM6ghf9bD,https://kworb.net/spotify/track/3bNyxe0MzKDeqDM6ghf9bD.html,https://open.spotify.com/track/3bNyxe0MzKDeqDM6ghf9bD
Los Tigres del Norte,Ya Te Vele,False,2c3uxj9M47y0x5iUtuAElQ,https://kworb.net/spotify/track/2c3uxj9M47y0x5iUtuAElQ.html,https://open.spotify.com/track/2c3uxj9M47y0x5iUtuAElQ
Los Tigres del Norte,LÃ¡grimas (LÃ¡grimas Del CorazÃ³n),False,23e2dSwQiAAOkV2KfjuIFj,https://kworb.net/spotify/track/23e2dSwQiAAOkV2KfjuIFj.html,https://open.spotify.com/track/23e2dSwQiAAOkV2KfjuIFj
Los Tigres del Norte,R. Uno,False,63TrIuxdPky2Tqc4kUNMFq,https://kworb.net/spotify/track/63TrIuxdPky2Tqc4kUNMFq.html,https://open.spotify.com/track/63TrIuxdPky2Tqc4kUNMFq
Los Tigres del Norte,El Espinazo Del Diablo,False,6WZxlWrAukPrcfenEjV9t6,https://kworb.net/spotify/track/6WZxlWrAukPrcfenEjV9t6.html,https://open.spotify.com/track/6WZxlWrAukPrcfenEjV9t6
Los Tigres del Norte,Rosita De Olivo,False,6E9RKCW7L7kWUphsYrEOlD,https://kworb.net/spotify/track/6E9RKCW7L7kWUphsYrEOlD.html,https://open.spotify.com/track/6E9RKCW7L7kWUphsYrEOlD
Los Tigres del Norte,Â¿En DÃ³nde Estabas?,False,4yZQMrO8OJ8oj9HZqUZ3QN,https://kworb.net/spotify/track/4yZQMrO8OJ8oj9HZqUZ3QN.html,https://open.spotify.com/track/4yZQMrO8OJ8oj9HZqUZ3QN
Los Tigres del Norte,El Tahur,False,5qCE9WZNb598kFVI7rZAqu,https://kworb.net/spotify/track/5qCE9WZNb598kFVI7rZAqu.html,https://open.spotify.com/track/5qCE9WZNb598kFVI7rZAqu
Los Tigres del Norte,Cuando Se Llega A Viejo,False,5Gzbh6jt9wJci4mhaAC7zi,https://kworb.net/spotify/track/5Gzbh6jt9wJci4mhaAC7zi.html,https://open.spotify.com/track/5Gzbh6jt9wJci4mhaAC7zi
Los Tigres del Norte,Como Aceite Y Como El Agua,False,13WH6BpofgaFuK0dpuJQcI,https://kworb.net/spotify/track/13WH6BpofgaFuK0dpuJQcI.html,https://open.spotify.com/track/13WH6BpofgaFuK0dpuJQcI
Los Tigres del Norte,Los Hijos De Hernandez,False,3KuY45gqlE2WH8uR7WI6Gp,https://kworb.net/spotify/track/3KuY45gqlE2WH8uR7WI6Gp.html,https://open.spotify.com/track/3KuY45gqlE2WH8uR7WI6Gp
