Artist,Song,ID,ArtistID,ValidLink,KworbLink,Spotify Link
Christina Aguilera,"*Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7LcfRTgAVTs5pQGEQgUEzN,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/7LcfRTgAVTs5pQGEQgUEzN.html,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN
Christina Aguilera,*Say Something,78TKtlSLWK8pZAKKW3MyQL,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/78TKtlSLWK8pZAKKW3MyQL.html,https://open.spotify.com/track/78TKtlSLWK8pZAKKW3MyQL
Christina Aguilera,*Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/0Hf4aIJpsN4Os2f0y0VqWl.html,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl
Christina Aguilera,Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/11mwFrKvLXCbcVGNxffGyP.html,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP
Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7GbqE3MlkKosIaCvf50JRK,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/7GbqE3MlkKosIaCvf50JRK.html,https://open.spotify.com/track/7GbqE3MlkKosIaCvf50JRK
Christina Aguilera,Beautiful,3TCauNPqFiniaYHBvEVoHG,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/3TCauNPqFiniaYHBvEVoHG.html,https://open.spotify.com/track/3TCauNPqFiniaYHBvEVoHG
Christina Aguilera,Dirrty (feat. Redman),59ZTxQo8rBycIXPLUIKvE2,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/59ZTxQo8rBycIXPLUIKvE2.html,https://open.spotify.com/track/59ZTxQo8rBycIXPLUIKvE2
Christina Aguilera,Fighter,7nXq1vaZiz7PdbfojpPjW5,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/7nXq1vaZiz7PdbfojpPjW5.html,https://open.spotify.com/track/7nXq1vaZiz7PdbfojpPjW5
Christina Aguilera,Hurt,6gDXbcILAyBa2skSdbUYq7,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/6gDXbcILAyBa2skSdbUYq7.html,https://open.spotify.com/track/6gDXbcILAyBa2skSdbUYq7
Christina Aguilera,Candyman,5lUTzPuiloBHm1qEaJcJfF,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/5lUTzPuiloBHm1qEaJcJfF.html,https://open.spotify.com/track/5lUTzPuiloBHm1qEaJcJfF
Christina Aguilera,*Hoy Tengo Ganas De Ti,0qO4GfXADY9QfgcgtrasT9,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/0qO4GfXADY9QfgcgtrasT9.html,https://open.spotify.com/track/0qO4GfXADY9QfgcgtrasT9
Christina Aguilera,Ain't No Other Man,7huo2wvrCgRucUsjdSDLQV,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/7huo2wvrCgRucUsjdSDLQV.html,https://open.spotify.com/track/7huo2wvrCgRucUsjdSDLQV
Christina Aguilera,What a Girl Wants,5bGmuxShUba9maPswDnhCs,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/5bGmuxShUba9maPswDnhCs.html,https://open.spotify.com/track/5bGmuxShUba9maPswDnhCs
Christina Aguilera,Come on over Baby (All I Want Is You) - Radio Version,7A0apkTSTvMbSI7yplcmlh,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/7A0apkTSTvMbSI7yplcmlh.html,https://open.spotify.com/track/7A0apkTSTvMbSI7yplcmlh
Christina Aguilera,Show Me How You Burlesque - Original Motion Picture Soundtrack,6fq4QyaUskNqES6lJqgYjW,1l7ZsJRRS8wlW3WfJfPfNS,False,https://kworb.net/spotify/track/6fq4QyaUskNqES6lJqgYjW.html,https://open.spotify.com/track/6fq4QyaUskNqES6lJqgYjW
Christina Aguilera,Have Yourself a Merry Little Christmas,0iV9yfj1knFNOSEiuTHZwl,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/0iV9yfj1knFNOSEiuTHZwl.html,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
Christina Aguilera,Pero Me Acuerdo de TÃ­,4B1sb2YVO03sBmyR8bvzEB,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/4B1sb2YVO03sBmyR8bvzEB.html,https://open.spotify.com/track/4B1sb2YVO03sBmyR8bvzEB
Christina Aguilera,This Christmas,32h59T8q2SonUPJ006lyXt,1l7ZsJRRS8wlW3WfJfPfNS,True,https://kworb.net/spotify/track/32h59T8q2SonUPJ006lyXt.html,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt
