Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Danny Ocean - Me Rehúso,2807,312.0,1,(x4),580448,548146886,Danny Ocean,Me Rehúso
J Balvin - LA CANCIÓN,1939,222.0,1,(x14),668232,522760918,J Balvin,LA CANCIÓN
Bad Bunny - Me Porto Bonito,864,251.0,1,(x50),2545746,499437552,Bad Bunny,Me Porto Bonito
Junior H - El Azul,622,196.0,2,(x3),2467224,470811538,Junior H,El Azul
Calle 24 - Que Onda,420,214.0,1,(x42),2251621,468974427,Calle 24,Que Onda
Bad Bunny - Ojitos Lindos,872,216.0,1,(x17),2247417,446950928,Bad Bunny,Ojitos Lindos
Carin Leon - Que Vuelvas,684,82.0,2,(x3),1580064,443168882,Carin Leon,Que Vuelvas
Peso Pluma - LADY GAGA,489,194.0,1,(x87),2398148,433065333,Peso Pluma,LADY GAGA
Luis Miguel - Ahora Te Puedes Marchar,3031,,13,,465065,429738661,Luis Miguel,Ahora Te Puedes Marchar
Natanael Cano - AMG,658,154.0,1,(x6),2051448,427238199,Natanael Cano,AMG
Eslabon Armado - Ella Baila Sola,429,132.0,1,(x62),4449330,424820248,Eslabon Armado,Ella Baila Sola
Manuel Turizo - La Bachata,836,179.0,1,(x25),1149952,424358722,Manuel Turizo,La Bachata
Bad Bunny - Efecto,824,237.0,2,(x10),1638003,415874272,Bad Bunny,Efecto
Yng Lvcas - La Bebe - Remix,587,146.0,2,(x25),2964756,411248435,Yng Lvcas,La Bebe - Remix
Xavi - La Diabla,326,147.0,1,(x89),3396097,397833299,Xavi,La Diabla
Grupo Frontera - un x100to,556,118.0,1,(x10),4895996,396556061,Grupo Frontera,un x100to
Carin Leon - Primera Cita,543,93.0,2,(x21),1519053,387573434,Carin Leon,Primera Cita
Peso Pluma - PRC,499,148.0,1,(x17),2363920,381568773,Peso Pluma,PRC
Oscar Maydon - Fin de Semana,564,125.0,3,(x7),1690169,379216621,Oscar Maydon,Fin de Semana
Rauw Alejandro - Todo De Ti,1014,237.0,1,(x93),1974249,373224650,Rauw Alejandro,Todo De Ti
"Bizarrap - Quevedo: Bzrp Music Sessions, Vol. 52",633,184.0,1,(x89),2242356,369892911,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52"
León Larregui - Brillas,3110,,41,,312538,368414581,León Larregui,Brillas
KAROL G - PROVENZA,907,130.0,1,(x4),1111668,365472071,KAROL G,PROVENZA
Fuerza Regida - Ch y la Pizza,655,95.0,6,,1598630,365245107,Fuerza Regida,Ch y la Pizza
Bad Bunny - DÁKITI,928,253.0,1,(x99),2643977,357034792,Bad Bunny,DÁKITI
Xavi - La Víctima,393,124.0,2,(x83),2476995,344281175,Xavi,La Víctima
Fuerza Regida - SABOR FRESA,489,111.0,1,(x3),2131272,342255013,Fuerza Regida,SABOR FRESA
Natanael Cano - Madonna,230,199.0,1,(x81),2658384,341039335,Natanael Cano,Madonna
Grupo Frontera - EL AMOR DE SU VIDA,448,169.0,5,,1385349,336893001,Grupo Frontera,EL AMOR DE SU VIDA
Bad Bunny - Tití Me Preguntó,519,228.0,2,(x27),2121191,333195762,Bad Bunny,Tití Me Preguntó
LAGOS - Mónaco,1215,,11,,510191,330205335,LAGOS,Mónaco
Junior H - Y LLORO,384,138.0,3,(x1),1631002,329834370,Junior H,Y LLORO
Bad Bunny - Yonaguni,744,291.0,1,(x8),1773019,328507403,Bad Bunny,Yonaguni
Bad Bunny - Callaita,1360,218.0,1,(x11),1291012,325687354,Bad Bunny,Callaita
KAROL G - QLONA,440,103.0,2,(x7),1605393,322089640,KAROL G,QLONA
León Larregui - Locos,2700,,12,,343631,320992736,León Larregui,Locos
Chino Pacas - El Gordo Trae El Mando,570,86.0,5,,1539464,315326453,Chino Pacas,El Gordo Trae El Mando
Alex Favela - Elovrga,429,131.0,3,(x38),1617135,313976927,Alex Favela,Elovrga
Maluma - Hawái,908,252.0,1,(x74),2295928,313212962,Maluma,Hawái
Ed Maverick - Fuentes de Ortiz,1768,,17,,295112,311927668,Ed Maverick,Fuentes de Ortiz
Rels B - A Mí,2044,,64,,376591,308118460,Rels B,A Mí
Fuerza Regida - TQM,451,105.0,1,(x4),2752083,304303927,Fuerza Regida,TQM
Fuerza Regida - HARLEY QUINN,369,148.0,1,(x38),2395694,299744401,Fuerza Regida,HARLEY QUINN
Christian Nodal - Ya No Somos Ni Seremos,884,65.0,1,(x20),1532907,296477210,Christian Nodal,Ya No Somos Ni Seremos
Grupo Frontera - No Se Va - En Vivo,648,117.0,1,(x36),1437127,296446334,Grupo Frontera,No Se Va - En Vivo
JHAYCO - No Me Conoce - Remix,1300,190.0,3,(x2),577918,292027405,JHAYCO,No Me Conoce - Remix
Harry Styles - As It Was,838,63.0,1,(x25),1168896,291850622,Harry Styles,As It Was
Maluma - Según Quién,433,97.0,5,,1283423,287864769,Maluma,Según Quién
Natanael Cano - Mi Bello Angel,482,25.0,1,(x1),2687651,287862784,Natanael Cano,Mi Bello Angel
Junior H - El Hijo Mayor,783,,19,,757371,286712444,Junior H,El Hijo Mayor
Yuridia - Qué Agonía,719,88.0,4,,983684,284448395,Yuridia,Qué Agonía
The Weeknd - Blinding Lights,1135,195.0,1,(x2),784287,282089595,The Weeknd,Blinding Lights
Plan B - Es un Secreto,962,,28,,553257,281085624,Plan B,Es un Secreto
La Adictiva - JGL,720,26.0,8,,783767,279894722,La Adictiva,JGL
Junior H - Extssy Model,743,,21,,697482,279031410,Junior H,Extssy Model
Oscar Maydon - Los Collares,747,,12,,890838,278314112,Oscar Maydon,Los Collares
Calibre 50 - Si Te Pudiera Mentir,1152,128.0,2,(x11),728509,277055238,Calibre 50,Si Te Pudiera Mentir
Peso Pluma - Por las Noches,490,38.0,7,,1469478,270924001,Peso Pluma,Por las Noches
KAROL G - TQG,521,56.0,1,(x8),2448349,268613960,KAROL G,TQG
Bad Bunny - Moscow Mule,589,139.0,1,(x3),3170945,268487246,Bad Bunny,Moscow Mule
Luis R Conriquez - Si No Quieres No,223,179.0,1,(x44),2201875,266041036,Luis R Conriquez,Si No Quieres No
Fuerza Regida - Bebe Dame,467,75.0,1,(x8),1692808,263818468,Fuerza Regida,Bebe Dame
Banda MS de Sergio Lizárraga - El Color de Tus Ojos,1973,,19,,368768,262899986,Banda MS de Sergio Lizárraga,El Color de Tus Ojos
Alfredo Olivas - El Precio De La Soledad,780,,33,,574158,261761212,Alfredo Olivas,El Precio De La Soledad
Junior H - Los Botones Azules,713,1.0,9,,610980,258196778,Junior H,Los Botones Azules
Rauw Alejandro - Desesperados,852,107.0,3,(x27),673187,257704922,Rauw Alejandro,Desesperados
Natalia Lafourcade - Hasta la Raíz,2279,,15,,388360,257569846,Natalia Lafourcade,Hasta la Raíz
Alejandro Fernández - Me Dediqué a Perderte,2899,,59,,289583,255769453,Alejandro Fernández,Me Dediqué a Perderte
