Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Kungs - This Girl - Kungs Vs. Cookin' On 3 Burners,101,52.0,4,,1797,141023,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners
David Guetta - 2U,57,57.0,2,(x20),3274,140649,David Guetta,2U
Drake - Passionfruit,72,43.0,4,,3058,140617,Drake,Passionfruit
Maroon 5 - Cold,85,24.0,7,,2316,139424,Maroon 5,Cold
Twenty One Pilots - Stressed Out,98,86.0,2,(x1),1781,135692,Twenty One Pilots,Stressed Out
Martin Garrix - There for You,72,42.0,4,,2318,133527,Martin Garrix,There for You
Mike Perry - The Ocean,106,,11,,1521,131318,Mike Perry,The Ocean
Future - Mask Off,88,,13,,1844,126919,Future,Mask Off
Jax Jones - You Don't Know Me,89,2.0,8,,2038,124818,Jax Jones,You Don't Know Me
The Vamps - All Night,103,3.0,9,,1442,122109,The Vamps,All Night
Harry Styles - Sign of the Times,71,14.0,7,,2303,120145,Harry Styles,Sign of the Times
Steve Aoki - Just Hold On,90,49.0,4,,1724,119900,Steve Aoki,Just Hold On
Ariana Grande - Side To Side,86,50.0,5,,1878,119625,Ariana Grande,Side To Side
DJ Khaled - Wild Thoughts,50,49.0,2,(x18),2797,119419,DJ Khaled,Wild Thoughts
The Weeknd - Can't Feel My Face,97,95.0,1,(x13),1664,118843,The Weeknd,Can't Feel My Face
Ariana Grande - Into You,95,,11,,1483,118385,Ariana Grande,Into You
Charlie Puth - We Don't Talk Anymore,91,20.0,4,,1696,117976,Charlie Puth,We Don't Talk Anymore
Katy Perry - Chained To The Rhythm,62,30.0,5,,2563,110077,Katy Perry,Chained To The Rhythm
Rihanna - Work,73,53.0,1,(x4),2110,108029,Rihanna,Work
The Chainsmokers - All We Know,87,29.0,6,,1578,107787,The Chainsmokers,All We Know
Camila Cabello - Crying in the Club,74,,12,,1813,107770,Camila Cabello,Crying in the Club
David Guetta - This One's for You,76,38.0,2,(x2),2128,107242,David Guetta,This One's for You
Selena Gomez - Bad Liar,71,11.0,3,(x1),2799,105596,Selena Gomez,Bad Liar
FRENSHIP - Capsize,89,,15,,1407,105245,FRENSHIP,Capsize
Calvin Harris - My Way,75,49.0,5,,1796,103578,Calvin Harris,My Way
Twenty One Pilots - Ride,80,4.0,8,,1582,101768,Twenty One Pilots,Ride
Niall Horan - Slow Hands,79,,20,,1553,100691,Niall Horan,Slow Hands
Rita Ora - Your Song,66,3.0,10,,1904,100575,Rita Ora,Your Song
Desiigner - Panda,74,35.0,6,,1851,100483,Desiigner,Panda
The Chainsmokers - Roses,88,26.0,3,(x1),1348,100146,The Chainsmokers,Roses
Alessia Cara - How Far I'll Go,84,,12,,1488,99973,Alessia Cara,How Far I'll Go
Danny Ocean - Me Rehúso,76,,17,,1662,97751,Danny Ocean,Me Rehúso
Maluma - Felices los 4,60,15.0,5,,2360,97587,Maluma,Felices los 4
Axwell /\ Ingrosso - More Than You Know,60,9.0,8,,2033,97436,Axwell /\ Ingrosso,More Than You Know
Calvin Harris - How Deep Is Your Love,79,77.0,1,(x8),1542,95418,Calvin Harris,How Deep Is Your Love
Calvin Harris - Feels,51,35.0,3,(x1),2199,92843,Calvin Harris,Feels
Dante Klein - Let Me Hold You (Turn Me On),76,,12,,1543,92574,Dante Klein,Let Me Hold You (Turn Me On)
Rae Sremmurd - Black Beatles,56,47.0,1,(x6),2493,92561,Rae Sremmurd,Black Beatles
MØ - Final Song,76,,14,,1492,91061,MØ,Final Song
Kygo - Stay,80,29.0,3,(x1),1449,90364,Kygo,Stay
JP Cooper - September Song,66,,17,,1841,89655,JP Cooper,September Song
Kygo - First Time,61,1.0,10,,2119,89470,Kygo,First Time
Jon Bellion - All Time Low,72,11.0,6,,1563,88959,Jon Bellion,All Time Low
Bruno Mars - 24K Magic,75,9.0,8,,1465,88209,Bruno Mars,24K Magic
Zara Larsson - Lush Life,80,3.0,8,,1290,87861,Zara Larsson,Lush Life
Selena Gomez - Kill Em With Kindness,70,1.0,9,,1493,86670,Selena Gomez,Kill Em With Kindness
"gnash - i hate u, i love u",79,,14,,1272,86025,gnash,"i hate u, i love u"
Lil Wayne - Sucker For Pain,67,17.0,6,,1636,85497,Lil Wayne,Sucker For Pain
Sia - The Greatest,61,45.0,3,(x2),1895,85151,Sia,The Greatest
Nick Jonas - Close,72,9.0,9,,1361,83442,Nick Jonas,Close
DJ Snake - Middle,76,,13,,1251,83303,DJ Snake,Middle
Major Lazer - Know No Better,62,,17,,1709,83186,Major Lazer,Know No Better
Sia - The Greatest,46,43.0,3,(x6),2250,83132,Sia,The Greatest
Halsey - Now Or Never,70,,25,,1418,82393,Halsey,Now Or Never
Robin Schulz - Sugar,72,61.0,2,(x6),1351,79339,Robin Schulz,Sugar
Lil Uzi Vert - XO TOUR Llif3,63,,17,,1552,78253,Lil Uzi Vert,XO TOUR Llif3
Drake - Fake Love,71,1.0,10,,1345,78240,Drake,Fake Love
Major Lazer - Run Up,64,,12,,1550,76292,Major Lazer,Run Up
Miley Cyrus - Malibu,47,11.0,5,,2411,76231,Miley Cyrus,Malibu
Wiz Khalifa - See You Again,56,55.0,1,(x20),1850,73592,Wiz Khalifa,See You Again
mgk - Bad Things - With Camila Cabello,61,,11,,1438,73117,mgk,Bad Things - With Camila Cabello
R. City - Locked Away,63,63.0,2,(x3),1367,71644,R. City,Locked Away
Lady Gaga - The Cure,48,,13,,1959,71280,Lady Gaga,The Cure
DJ Snake - Taki Taki,22,17.0,1,(x8),5016,70979,DJ Snake,Taki Taki
J Balvin - Mi Gente,32,28.0,1,(x12),2715,70847,J Balvin,Mi Gente
Kiiara - Gold,62,,13,,1361,69480,Kiiara,Gold
David Guetta - Bang My Head,62,21.0,4,,1394,69076,David Guetta,Bang My Head
Enrique Iglesias - SUBEME LA RADIO,58,,26,,1425,68992,Enrique Iglesias,SUBEME LA RADIO
OneRepublic - No Vacancy,54,,22,,1553,68967,OneRepublic,No Vacancy
Lorde - Green Light,54,,17,,1694,67022,Lorde,Green Light
DNCE - Cake By The Ocean,63,,11,,1227,66788,DNCE,Cake By The Ocean
OMI - Cheerleader (Felix Jaehn Remix),56,56.0,1,(x6),1581,65559,OMI,Cheerleader (Felix Jaehn Remix)
AJR - Weak,56,,12,,1479,65022,AJR,Weak
Mark Ronson - Uptown Funk,58,58.0,1,(x22),1349,64914,Mark Ronson,Uptown Funk
Bad Bunny - MIA,22,14.0,1,(x1),5219,62898,Bad Bunny,MIA
Adele - Send My Love (To Your New Lover),54,,17,,1339,61310,Adele,Send My Love (To Your New Lover)
Jason Derulo - Want to Want Me,51,51.0,1,(x2),1538,59304,Jason Derulo,Want to Want Me
Ellie Goulding - Love Me Like You Do,47,47.0,1,(x33),1519,58084,Ellie Goulding,Love Me Like You Do
Joel Adams - Please Don't Go,52,,19,,1240,56934,Joel Adams,Please Don't Go
Selena Gomez - Hands To Myself,48,21.0,2,(x1),1606,55280,Selena Gomez,Hands To Myself
Coldplay - Hymn for the Weekend,47,1.0,10,,1343,52499,Coldplay,Hymn for the Weekend
Mariah Carey - All I Want for Christmas Is You,22,16.0,1,(x9),5896,51652,Mariah Carey,All I Want for Christmas Is You
Flo Rida - My House,46,2.0,10,,1319,51496,Flo Rida,My House
Drake - Hotline Bling,41,41.0,3,(x12),1681,50915,Drake,Hotline Bling
G-Eazy - Good Life,40,,23,,1522,50080,G-Eazy,Good Life
"Ariana Grande - thank u, next",18,14.0,1,(x5),4097,49928,Ariana Grande,"thank u, next"
Sage The Gemini - Now and Later,44,,13,,1296,48668,Sage The Gemini,Now and Later
Robin Schulz - OK,41,,21,,1479,48133,Robin Schulz,OK
Logic - 1-800-273-8255,39,,22,,1638,47783,Logic,1-800-273-8255
Ariana Grande - Dangerous Woman,42,1.0,9,,1269,47161,Ariana Grande,Dangerous Woman
Halsey - Without Me,22,14.0,3,(x1),2540,46149,Halsey,Without Me
Drake - Signs,34,1.0,10,,1831,45266,Drake,Signs
Lauv - I Like Me Better,37,,17,,1515,45073,Lauv,I Like Me Better
Robin Schulz - Shed a Light,40,,17,,1303,44138,Robin Schulz,Shed a Light
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,22,9.0,7,,2231,42027,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
Selena Gomez - Fetish,23,18.0,6,,2410,41509,Selena Gomez,Fetish
Ed Sheeran - Perfect,29,4.0,8,,2090,41378,Ed Sheeran,Perfect
Lady Gaga - Shallow,21,9.0,3,(x1),2875,39369,Lady Gaga,Shallow
The Chainsmokers - The One,28,,12,,1867,39120,The Chainsmokers,The One
Wisin - Escápate Conmigo,34,,26,,1268,38291,Wisin,Escápate Conmigo
Flume - Never Be Like You,36,,17,,1147,38187,Flume,Never Be Like You
Avicii - Waiting For Love,31,31.0,1,(x1),1592,37927,Avicii,Waiting For Love
Katy Perry - Swish Swish,32,,24,,1438,37558,Katy Perry,Swish Swish
Zara Larsson - Never Forget You,35,,16,,1148,37166,Zara Larsson,Never Forget You
XXXTENTACION - Arms Around You,17,13.0,3,(x3),3216,36339,XXXTENTACION,Arms Around You
Kygo - Stole the Show,32,32.0,2,(x2),1472,36252,Kygo,Stole the Show
Wham! - Last Christmas,13,10.0,2,(x5),5281,35724,Wham!,Last Christmas
Coldplay - Adventure of a Lifetime,32,8.0,4,,1322,35444,Coldplay,Adventure of a Lifetime
Marshmello - Happier,21,5.0,4,,2456,35046,Marshmello,Happier
Queen - Bohemian Rhapsody - Remastered 2011,20,10.0,4,,2421,34829,Queen,Bohemian Rhapsody - Remastered 2011
Kent Jones - Don't Mind,31,,21,,1334,34048,Kent Jones,Don't Mind
Ellie Goulding - On My Mind,31,30.0,4,,1239,33678,Ellie Goulding,On My Mind
Ava Max - Sweet but Psycho,22,1.0,8,,2157,33510,Ava Max,Sweet but Psycho
Demi Lovato - Sorry Not Sorry,23,,11,,1690,33088,Demi Lovato,Sorry Not Sorry
Ed Sheeran - Happier,24,,11,,1963,32636,Ed Sheeran,Happier
Selena Gomez - Good For You,30,30.0,3,(x2),1251,32553,Selena Gomez,Good For You
One Direction - Drag Me Down,28,28.0,1,(x5),1842,32409,One Direction,Drag Me Down
Future - Selfish,26,,23,,1547,31079,Future,Selfish
Robin Schulz - Headlights,28,28.0,3,(x2),1308,30763,Robin Schulz,Headlights
Michael Bublé - It's Beginning to Look a Lot Like Christmas,13,9.0,1,(x2),4521,30745,Michael Bublé,It's Beginning to Look a Lot Like Christmas
Maroon 5 - Sugar,27,27.0,1,(x4),1248,29873,Maroon 5,Sugar
Paulo Londra - Adan y Eva,17,4.0,4,,2186,29814,Paulo Londra,Adan y Eva
Troye Sivan - YOUTH,28,,13,,1152,29811,Troye Sivan,YOUTH
Shawn Mendes - Stitches,27,25.0,5,,1285,29657,Shawn Mendes,Stitches
Dua Lipa - New Rules,19,8.0,8,,2011,29382,Dua Lipa,New Rules
6ix9ine - BEBE,15,6.0,1,(x1),2885,28686,6ix9ine,BEBE
Travis Scott - SICKO MODE,20,,12,,1748,28394,Travis Scott,SICKO MODE
Tove Lo - Cool Girl,27,,23,,1207,28392,Tove Lo,Cool Girl
OneRepublic - Wherever I Go,26,,22,,1196,28105,OneRepublic,Wherever I Go
Rita Ora - Let You Love Me,16,3.0,6,,2138,27920,Rita Ora,Let You Love Me
Andy Williams - It's the Most Wonderful Time of the Year,11,8.0,3,(x1),4263,27883,Andy Williams,It's the Most Wonderful Time of the Year
Bobby Helms - Jingle Bell Rock,11,8.0,3,(x2),4569,27658,Bobby Helms,Jingle Bell Rock
Brenda Lee - Rockin' Around The Christmas Tree,10,7.0,2,(x1),4560,26988,Brenda Lee,Rockin' Around The Christmas Tree
Hozier - Take Me To Church,26,26.0,1,(x7),1114,26981,Hozier,Take Me To Church
ZAYN - LIKE I WOULD,25,,12,,1262,26945,ZAYN,LIKE I WOULD
Anuel AA - Ella Quiere Beber - Remix,17,3.0,6,,2210,26648,Anuel AA,Ella Quiere Beber - Remix
Daddy Yankee - Adictiva,16,7.0,6,,2139,26167,Daddy Yankee,Adictiva
Ed Sheeran - Thinking out Loud,25,25.0,1,(x15),1118,26029,Ed Sheeran,Thinking out Loud
Kodak Black - ZEZE,18,,17,,1799,25583,Kodak Black,ZEZE
Khalid - Better,16,1.0,10,,2040,24646,Khalid,Better
Lord Huron - The Night We Met,22,,33,,1251,24321,Lord Huron,The Night We Met
Billie Eilish - when the party's over,18,,17,,1688,24122,Billie Eilish,when the party's over
Fifth Harmony - Down,22,,29,,1325,23892,Fifth Harmony,Down
Calvin Harris - Promises,15,3.0,4,,2503,23799,Calvin Harris,Promises
Ozuna - Vaina Loca,15,1.0,7,,2113,23612,Ozuna,Vaina Loca
Calvin Harris - Rollin,21,,30,,1286,23559,Calvin Harris,Rollin
KAROL G - Culpables,14,2.0,7,,2173,23395,KAROL G,Culpables
Jack Ü - Where Are Ü Now,21,21.0,3,(x3),1354,22981,Jack Ü,Where Are Ü Now
Ariana Grande - Santa Tell Me,9,5.0,6,,4325,22883,Ariana Grande,Santa Tell Me
Paloma Mami - Not Steady,16,,11,,1790,22856,Paloma Mami,Not Steady
Becky G - Cuando Te Besé,15,,12,,1870,22701,Becky G,Cuando Te Besé
Zara Larsson - Ain't My Fault,21,,15,,1186,22575,Zara Larsson,Ain't My Fault
benny blanco - Eastside,16,1.0,5,,2382,22215,benny blanco,Eastside
Little Mix - Woman Like Me,14,,11,,1890,22194,Little Mix,Woman Like Me
Anuel AA - Quiere Beber,14,3.0,4,,2454,21969,Anuel AA,Quiere Beber
Little Mix - Shout Out to My Ex,19,,13,,1435,21825,Little Mix,Shout Out to My Ex
Post Malone - Congratulations,21,,35,,1114,21809,Post Malone,Congratulations
Band Aid - Do They Know It's Christmas? - 1984 Version,9,2.0,7,,3714,21602,Band Aid,Do They Know It's Christmas? - 1984 Version
Rihanna - Needed Me,20,,17,,1174,21414,Rihanna,Needed Me
The Weeknd - Party Monster,17,8.0,7,,1547,21271,The Weeknd,Party Monster
Ed Sheeran - Dive,15,,13,,1746,21180,Ed Sheeran,Dive
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,10,5.0,5,,3200,21066,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!
Anuel AA - Hipócrita,14,,15,,1859,20525,Anuel AA,Hipócrita
Nevada - The Mack,19,,13,,1212,20201,Nevada,The Mack
Becky G - Bubalu,11,7.0,5,,2499,20101,Becky G,Bubalu
Louis Tomlinson - Back to You,14,,12,,1741,19864,Louis Tomlinson,Back to You
Luis Fonsi - Imposible,14,,16,,1790,19698,Luis Fonsi,Imposible
Ed Sheeran - What Do I Know?,14,1.0,9,,2057,19384,Ed Sheeran,What Do I Know?
The Weeknd - The Hills,18,18.0,3,(x1),1228,19367,The Weeknd,The Hills
Pedro Capó - Calma - Remix,11,1.0,9,,2199,19000,Pedro Capó,Calma - Remix
Zara Larsson - Ruin My Life,15,,22,,1503,18696,Zara Larsson,Ruin My Life
Dua Lipa - Kiss and Make Up,13,,18,,1790,18314,Dua Lipa,Kiss and Make Up
Ellie Goulding - Close To Me,16,,25,,1346,18303,Ellie Goulding,Close To Me
Ed Sheeran - New Man,13,,15,,1754,18290,Ed Sheeran,New Man
Anne-Marie - Alarm,17,,13,,1162,18064,Anne-Marie,Alarm
Lil Peep - Falling Down - Bonus Track,13,,20,,1595,17719,Lil Peep,Falling Down - Bonus Track
John Lennon - Happy Xmas (War Is Over) - Remastered,8,1.0,10,,3145,17480,John Lennon,Happy Xmas (War Is Over) - Remastered
Alex Rose - Toda - Remix,14,,19,,1579,17477,Alex Rose,Toda - Remix
Coldplay - Hymn for the Weekend - Seeb Remix,16,,22,,1254,17439,Coldplay,Hymn for the Weekend - Seeb Remix
Paul McCartney - Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,8,2.0,9,,3435,17414,Paul McCartney,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version
José Feliciano - Feliz Navidad,9,2.0,7,,3251,17150,José Feliciano,Feliz Navidad
Rihanna - FourFiveSeconds,15,15.0,2,(x10),1261,17066,Rihanna,FourFiveSeconds
Bing Crosby - White Christmas,10,,12,,2644,16818,Bing Crosby,White Christmas
Brytiago - Asesina - Remix,10,3.0,7,,2116,16769,Brytiago,Asesina - Remix
Jason Derulo - If It Ain't Love,16,,18,,1125,16572,Jason Derulo,If It Ain't Love
Maroon 5 - Girls Like You,14,1.0,8,,1944,16535,Maroon 5,Girls Like You
Imagine Dragons - Bad Liar,9,5.0,7,,2399,16524,Imagine Dragons,Bad Liar
Dean Lewis - Be Alright,13,,23,,1559,16367,Dean Lewis,Be Alright
Michael Bublé - Holly Jolly Christmas,8,1.0,10,,3105,16279,Michael Bublé,Holly Jolly Christmas
Sia - Elastic Heart,15,15.0,3,(x12),1197,16143,Sia,Elastic Heart
Kendrick Lamar - DNA.,13,,19,,1410,15878,Kendrick Lamar,DNA.
Perry Como - It's Beginning to Look a Lot Like Christmas,9,,14,,2535,15859,Perry Como,It's Beginning to Look a Lot Like Christmas
Anuel AA - Amanece,8,2.0,6,,2194,15816,Anuel AA,Amanece
Queen - Another One Bites The Dust - Remastered 2011,11,,16,,1615,15762,Queen,Another One Bites The Dust - Remastered 2011
Timeflies - Once In a While,15,,18,,1069,15444,Timeflies,Once In a While
Bryant Myers - Tanta Falta,11,1.0,9,,2122,15205,Bryant Myers,Tanta Falta
Snakehips - Don't Leave,14,,22,,1221,15148,Snakehips,Don't Leave
Hailee Steinfeld - Most Girls,14,,34,,1178,15077,Hailee Steinfeld,Most Girls
Nio Garcia - Te Boté - Remix,12,,22,,1568,14959,Nio Garcia,Te Boté - Remix
Justin Bieber - Mistletoe,8,,13,,2765,14879,Justin Bieber,Mistletoe
Bebe Rexha - I Got You,13,,28,,1291,14856,Bebe Rexha,I Got You
Little Mix - Touch,13,,30,,1258,14759,Little Mix,Touch
Ed Sheeran - How Would You Feel (Paean),11,,16,,1612,14706,Ed Sheeran,How Would You Feel (Paean)
Alessia Cara - Wild Things,14,,17,,1083,14529,Alessia Cara,Wild Things
Burl Ives - A Holly Jolly Christmas - Single Version,8,,13,,2488,14175,Burl Ives,A Holly Jolly Christmas - Single Version
5 Seconds of Summer - Youngblood,13,,34,,1394,14072,5 Seconds of Summer,Youngblood
Paloma Mami - No Te Enamores,7,2.0,2,(x1),3069,13885,Paloma Mami,No Te Enamores
Michael Bublé - Santa Claus Is Coming to Town,8,,15,,2618,13871,Michael Bublé,Santa Claus Is Coming to Town
Shawn Mendes - Mercy,13,,16,,1166,13716,Shawn Mendes,Mercy
Kelly Clarkson - Underneath the Tree,7,,15,,2696,13603,Kelly Clarkson,Underneath the Tree
Dean Martin - Let It Snow! Let It Snow! Let It Snow!,7,,11,,2961,13417,Dean Martin,Let It Snow! Let It Snow! Let It Snow!
Drake - Blem,12,,27,,1232,13368,Drake,Blem
Imagine Dragons - Natural,11,,20,,1681,13367,Imagine Dragons,Natural
Nat King Cole - The Christmas Song (Merry Christmas To You),7,,15,,2428,13101,Nat King Cole,The Christmas Song (Merry Christmas To You)
Ariana Grande - 7 rings,3,3.0,1,(x2),5515,12893,Ariana Grande,7 rings
The Ronettes - Sleigh Ride,7,,14,,2730,12844,The Ronettes,Sleigh Ride
ZAYN - Still Got Time,12,,32,,1149,12804,ZAYN,Still Got Time
Ed Sheeran - Barcelona,10,,23,,1458,12419,Ed Sheeran,Barcelona
KEVIN ROLDAN - PPP,11,,27,,1289,12401,KEVIN ROLDAN,PPP
Katy Perry - Bon Appétit,11,,29,,1364,12375,Katy Perry,Bon Appétit
Moon Taxi - Two High,11,,25,,1342,12223,Moon Taxi,Two High
Juice WRLD - Lucid Dreams,11,,33,,1410,11987,Juice WRLD,Lucid Dreams
Sam Smith - Have Yourself A Merry Little Christmas,7,,16,,2607,11949,Sam Smith,Have Yourself A Merry Little Christmas
XXXTENTACION - BAD!,9,,16,,1679,11884,XXXTENTACION,BAD!
Meghan Trainor - NO,11,,14,,1129,11539,Meghan Trainor,NO
Mark Ronson - Nothing Breaks Like a Heart,7,,13,,1801,11401,Mark Ronson,Nothing Breaks Like a Heart
Tones And I - Dance Monkey,3,3.0,1,(x1),4330,11369,Tones And I,Dance Monkey
Queen - Somebody To Love - Remastered 2011,9,,27,,1412,11288,Queen,Somebody To Love - Remastered 2011
"Ariana Grande - break up with your girlfriend, i'm bored",3,3.0,2,(x2),4471,11270,Ariana Grande,"break up with your girlfriend, i'm bored"
Macklemore - Glorious,9,,15,,1454,11227,Macklemore,Glorious
Ariana Grande - Focus,10,10.0,5,,1175,11103,Ariana Grande,Focus
Post Malone - Wow.,5,3.0,4,,2754,10690,Post Malone,Wow.
Queen - Under Pressure - Remastered,9,,37,,1269,10571,Queen,Under Pressure - Remastered
Kygo - Happy Now,9,,31,,1345,10567,Kygo,Happy Now
Ed Sheeran - Eraser,8,,13,,1789,10534,Ed Sheeran,Eraser
Ed Sheeran - Supermarket Flowers,8,,21,,1473,10418,Ed Sheeran,Supermarket Flowers
Starley - Call On Me - Ryan Riback Remix,9,,12,,1406,10334,Starley,Call On Me - Ryan Riback Remix
OneRepublic - Rich Love,9,,22,,1251,10180,OneRepublic,Rich Love
Daryl Hall & John Oates - Jingle Bell Rock - Daryl's Version,6,,27,,2222,10173,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version
Mariah Carey - Christmas (Baby Please Come Home),6,,26,,2348,10163,Mariah Carey,Christmas (Baby Please Come Home)
Kanye West - I Love It (& Lil Pump),8,,21,,1600,10163,Kanye West,I Love It (& Lil Pump)
