Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Lil Baby - Drip Too Hard (Lil Baby & Gunna),1185,57.0,4,,174124,62424690,Lil Baby,Drip Too Hard (Lil Baby & Gunna)
Ed Sheeran - Bad Habits,672,145.0,2,(x14),254044,62141304,Ed Sheeran,Bad Habits
XXXTENTACION - SAD!,1032,62.0,1,(x7),492313,61752793,XXXTENTACION,SAD!
Ed Sheeran - Shivers,739,164.0,2,(x2),226788,61041531,Ed Sheeran,Shivers
Luke Combs - The Kind of Love We Make,827,1.0,10,,133101,60134468,Luke Combs,The Kind of Love We Make
Teddy Swims - Lose Control,388,103.0,3,(x1),239727,59186932,Teddy Swims,Lose Control
Taylor Swift - Anti-Hero,547,92.0,1,(x14),840661,58703068,Taylor Swift,Anti-Hero
Sabrina Carpenter - Espresso,195,185.0,2,(x6),481376,58632509,Sabrina Carpenter,Espresso
Luke Combs - Beautiful Crazy,1427,,60,,81440,58344214,Luke Combs,Beautiful Crazy
Chris Stapleton - Tennessee Whiskey,1187,,33,,91796,58247528,Chris Stapleton,Tennessee Whiskey
Tate McRae - greedy,405,166.0,1,(x8),261809,58089807,Tate McRae,greedy
Eminem - Lose Yourself,2052,1.0,8,,110583,57677118,Eminem,Lose Yourself
Bebe Rexha - Meant to Be,1108,,15,,98742,56948071,Bebe Rexha,Meant to Be
Brenda Lee - Rockin' Around The Christmas Tree,399,157.0,1,(x49),1197041,56696316,Brenda Lee,Rockin' Around The Christmas Tree
Olivia Rodrigo - drivers license,649,121.0,1,(x34),695493,55849620,Olivia Rodrigo,drivers license
Gunna - fukumean,474,126.0,1,(x24),283190,55184219,Gunna,fukumean
Eminem - Godzilla,1003,59.0,2,(x12),399343,54738478,Eminem,Godzilla
Post Malone - Wow.,641,132.0,1,(x25),270241,54373104,Post Malone,Wow.
Tory Lanez - The Color Violet,764,2.0,8,,118076,54095482,Tory Lanez,The Color Violet
Lewis Capaldi - Before You Go,949,,14,,100738,53967306,Lewis Capaldi,Before You Go
Eminem - Without Me,1153,,24,,107856,53880789,Eminem,Without Me
Metro Boomin - Creepin',466,170.0,1,(x8),404364,53585660,Metro Boomin,Creepin'
Justin Bieber - Ghost,840,40.0,4,,138922,53343444,Justin Bieber,Ghost
The Chainsmokers - Closer,903,178.0,1,(x35),259764,53151287,The Chainsmokers,Closer
Marshmello - Happier,746,96.0,2,(x7),186596,53085776,Marshmello,Happier
benny blanco - Eastside,733,69.0,4,,164786,52986205,benny blanco,Eastside
Lil Nas X - MONTERO (Call Me By Your Name),502,146.0,1,(x17),362527,52345071,Lil Nas X,MONTERO (Call Me By Your Name)
Doja Cat - Kiss Me More,542,141.0,1,(x6),248929,52027864,Doja Cat,Kiss Me More
Luke Combs - When It Rains It Pours,1056,,32,,111621,51956279,Luke Combs,When It Rains It Pours
XXXTENTACION - Jocelyn Flores,1218,4.0,2,(x1),360413,51695013,XXXTENTACION,Jocelyn Flores
5 Seconds of Summer - Youngblood,897,,11,,137181,51303993,5 Seconds of Summer,Youngblood
Lil Nas X - Old Town Road - Remix,535,134.0,1,(x40),369099,51282155,Lil Nas X,Old Town Road - Remix
Jordan Davis - Buy Dirt,1079,,51,,74124,50835630,Jordan Davis,Buy Dirt
Justin Bieber - Peaches,541,118.0,1,(x21),435819,50695696,Justin Bieber,Peaches
Camila Cabello - Havana,745,177.0,1,(x6),188066,50679831,Camila Cabello,Havana
Morgan Wallen - Thinkin’ Bout Me,599,3.0,9,,154276,50397861,Morgan Wallen,Thinkin’ Bout Me
Wham! - Last Christmas,442,133.0,2,(x14),902630,50246177,Wham!,Last Christmas
Hozier - Too Sweet,216,75.0,1,(x18),461067,49960831,Hozier,Too Sweet
Meek Mill - Going Bad,691,123.0,1,(x2),230497,49940125,Meek Mill,Going Bad
Kanye West - Heartless,911,,34,,95355,49796997,Kanye West,Heartless
Luis Fonsi - Despacito - Remix,526,135.0,1,(x101),358151,49645423,Luis Fonsi,Despacito - Remix
Lord Huron - The Night We Met,1184,,52,,77028,49580710,Lord Huron,The Night We Met
SZA - Snooze,622,,15,,177935,48929313,SZA,Snooze
Bobby Helms - Jingle Bell Rock,369,132.0,1,(x1),941287,48510373,Bobby Helms,Jingle Bell Rock
Post Malone - Psycho,589,98.0,1,(x1),373468,48275298,Post Malone,Psycho
Post Malone - Congratulations,899,23.0,7,,122133,47977356,Post Malone,Congratulations
Michael Bublé - It's Beginning to Look a Lot Like Christmas,464,131.0,1,(x1),749599,47871505,Michael Bublé,It's Beginning to Look a Lot Like Christmas
Maroon 5 - Memories,763,61.0,7,,161471,47593547,Maroon 5,Memories
Lil Mosey - Blueberry Faygo,576,130.0,4,,191139,47505647,Lil Mosey,Blueberry Faygo
Macklemore & Ryan Lewis - Can't Hold Us,961,,65,,77321,47443455,Macklemore & Ryan Lewis,Can't Hold Us
Lauv - I Like Me Better,1109,,23,,84281,47249302,Lauv,I Like Me Better
Internet Money - Lemonade,607,122.0,2,(x28),265646,46867122,Internet Money,Lemonade
Ed Sheeran - I Don't Care,548,103.0,1,(x22),471180,46764180,Ed Sheeran,I Don't Care
Hozier - Take Me To Church,1434,142.0,1,(x61),95665,46507250,Hozier,Take Me To Church
Lost Frequencies - Where Are You Now,799,,15,,100434,46209890,Lost Frequencies,Where Are You Now
Kendrick Lamar - Not Like Us,172,103.0,1,(x4),745765,46114026,Kendrick Lamar,Not Like Us
Arizona Zervas - ROXANNE,529,121.0,1,(x9),234712,45939745,Arizona Zervas,ROXANNE
Doja Cat - Paint The Town Red,339,114.0,1,(x44),369037,45885043,Doja Cat,Paint The Town Red
Frank Ocean - Pink + White,775,,37,,98565,45666689,Frank Ocean,Pink + White
Eminem - The Real Slim Shady,1033,,22,,81996,45380467,Eminem,The Real Slim Shady
Drake - Knife Talk,641,65.0,3,(x9),594422,45139458,Drake,Knife Talk
Bailey Zimmerman - Rock and A Hard Place,695,,21,,96300,45066065,Bailey Zimmerman,Rock and A Hard Place
Halsey - Without Me,626,114.0,3,(x3),188696,44788954,Halsey,Without Me
Travis Scott - HIGHEST IN THE ROOM,646,59.0,1,(x26),528073,44735378,Travis Scott,HIGHEST IN THE ROOM
Kendrick Lamar - Money Trees,908,,32,,85683,44703075,Kendrick Lamar,Money Trees
Drake - Money In The Grave (Drake ft. Rick Ross),530,83.0,1,(x7),464778,44628594,Drake,Money In The Grave (Drake ft. Rick Ross)
Ariana Grande - 7 rings,532,89.0,1,(x48),479670,44428319,Ariana Grande,7 rings
Loud Luxury - Body,650,12.0,8,,159647,44408361,Loud Luxury,Body
Adele - Easy On Me,524,98.0,1,(x43),829213,44316391,Adele,Easy On Me
The Weeknd - Save Your Tears,807,98.0,2,(x7),224571,44283760,The Weeknd,Save Your Tears
Creedence Clearwater Revival - Have You Ever Seen The Rain,749,,34,,111601,44171113,Creedence Clearwater Revival,Have You Ever Seen The Rain
Billie Eilish - BIRDS OF A FEATHER,160,159.0,2,(x1),434266,44093924,Billie Eilish,BIRDS OF A FEATHER
J. Cole - MIDDLE CHILD,667,79.0,2,(x14),377629,43849804,J. Cole,MIDDLE CHILD
Sam Smith - Unholy,353,126.0,1,(x28),396173,43809098,Sam Smith,Unholy
Cardi B - I Like It,548,113.0,2,(x5),211687,43789377,Cardi B,I Like It
Andy Williams - It's the Most Wonderful Time of the Year,397,99.0,3,(x3),854767,43709203,Andy Williams,It's the Most Wonderful Time of the Year
Drake - Rich Flex,427,88.0,1,(x28),844233,43568673,Drake,Rich Flex
Pop Smoke - Dior,996,,18,,140142,43385201,Pop Smoke,Dior
Drake - In My Feelings,421,85.0,1,(x53),588228,43371119,Drake,In My Feelings
Kendrick Lamar - All The Stars,672,68.0,2,(x2),214939,43319628,Kendrick Lamar,All The Stars
blackbear - hot girl bummer,731,48.0,7,,152521,43223941,blackbear,hot girl bummer
Jack Harlow - Lovin On Me,289,120.0,1,(x35),280722,43152151,Jack Harlow,Lovin On Me
Juice WRLD - All Girls Are The Same,1102,,13,,126832,43063156,Juice WRLD,All Girls Are The Same
Imagine Dragons - Thunder,880,,13,,102325,43049064,Imagine Dragons,Thunder
Juice WRLD - Robbery,876,18.0,5,,159466,42982378,Juice WRLD,Robbery
Tyga - Taste,579,67.0,2,(x1),206868,42839092,Tyga,Taste
Post Malone - I Fall Apart,857,15.0,8,,111194,42748395,Post Malone,I Fall Apart
"Tyler, The Creator - See You Again",631,,11,,121219,42562605,"Tyler, The Creator",See You Again
Pop Smoke - For The Night,574,95.0,2,(x1),256730,42539774,Pop Smoke,For The Night
Lil Tecca - Ransom,519,120.0,2,(x26),229049,42487408,Lil Tecca,Ransom
Zach Bryan - Heading South,547,,23,,123985,42476090,Zach Bryan,Heading South
Travis Scott - FE!N,452,6.0,2,(x1),445500,42462801,Travis Scott,FE!N
Drake - Nice For What,478,94.0,1,(x30),436656,42336612,Drake,Nice For What
Tommy Richman - MILLION DOLLAR BABY,181,85.0,2,(x5),653382,42275612,Tommy Richman,MILLION DOLLAR BABY
Drake - Passionfruit,783,65.0,1,(x13),374732,41907283,Drake,Passionfruit
Nicky Youre - Sunroof,610,60.0,6,,142020,41635120,Nicky Youre,Sunroof
BlocBoy JB - Look Alive,518,103.0,2,(x12),230234,41594261,BlocBoy JB,Look Alive
Morgan Wallen - Cowgirls,568,,22,,140550,41554143,Morgan Wallen,Cowgirls
Future - Life Is Good,545,56.0,1,(x4),458814,41397445,Future,Life Is Good
Sam Hunt - Body Like A Back Road,1015,,24,,78953,41376288,Sam Hunt,Body Like A Back Road
Ariana Grande - Santa Tell Me,445,80.0,4,,680921,41206667,Ariana Grande,Santa Tell Me
Dasha - Austin,247,20.0,8,,231445,41131817,Dasha,Austin
Travis Scott - BUTTERFLY EFFECT,852,,16,,158330,41042739,Travis Scott,BUTTERFLY EFFECT
David Kushner - Daylight,424,78.0,2,(x19),217649,40672356,David Kushner,Daylight
Creedence Clearwater Revival - Fortunate Son,779,,40,,115556,40671017,Creedence Clearwater Revival,Fortunate Son
Future - WAIT FOR U,602,32.0,3,(x5),236487,40649543,Future,WAIT FOR U
Cardi B - WAP,405,102.0,1,(x29),391356,40473546,Cardi B,WAP
Drake - Nonstop,538,34.0,1,(x6),625223,40380844,Drake,Nonstop
"Dan + Shay - 10,000 Hours",681,26.0,2,(x6),263801,40030942,Dan + Shay,"10,000 Hours"
The Goo Goo Dolls - Iris,794,,41,,90404,39987616,The Goo Goo Dolls,Iris
Queen - Bohemian Rhapsody - Remastered 2011,1081,,36,,68228,39967247,Queen,Bohemian Rhapsody - Remastered 2011
Tom Odell - Another Love,749,,27,,80147,39880768,Tom Odell,Another Love
Dean Lewis - Be Alright,937,,25,,90210,39872984,Dean Lewis,Be Alright
Baby Keem - family ties,784,2.0,5,,167813,39294772,Baby Keem,family ties
"Chappell Roan - Good Luck, Babe!",202,120.0,4,,274182,39252109,Chappell Roan,"Good Luck, Babe!"
Mitski - My Love Mine All Mine,380,70.0,4,,174153,39071262,Mitski,My Love Mine All Mine
A Boogie Wit da Hoodie - Swervin,637,50.0,5,,148847,39017026,A Boogie Wit da Hoodie,Swervin
Polo G - Pop Out,766,13.0,7,,138239,38994487,Polo G,Pop Out
Olivia Rodrigo - vampire,336,66.0,1,(x7),391770,38988994,Olivia Rodrigo,vampire
Drake - Fair Trade,655,42.0,1,(x6),917154,38903268,Drake,Fair Trade
Billie Eilish - when the party's over,698,6.0,8,,171076,38850024,Billie Eilish,when the party's over
JP Saxe - If The World Was Ending,706,,19,,103002,38739697,JP Saxe,If The World Was Ending
Arctic Monkeys - I Wanna Be Yours,706,,54,,76635,38575010,Arctic Monkeys,I Wanna Be Yours
The Weeknd - The Hills,1167,176.0,3,(x26),92953,38442622,The Weeknd,The Hills
Pop Smoke - What You Know Bout Love,605,62.0,4,,175449,38416766,Pop Smoke,What You Know Bout Love
Jawsh 685 - Savage Love (Laxed - Sired Beat),452,106.0,2,(x10),217177,38356561,Jawsh 685,Savage Love (Laxed - Sired Beat)
Miguel - Sure Thing,590,6.0,10,,129421,38287191,Miguel,Sure Thing
Luke Combs - Beer Never Broke My Heart,837,,43,,83265,37704646,Luke Combs,Beer Never Broke My Heart
Sabrina Carpenter - Please Please Please,139,120.0,1,(x14),637559,37703893,Sabrina Carpenter,Please Please Please
Ed Sheeran - Beautiful People,498,69.0,3,(x10),276938,37693557,Ed Sheeran,Beautiful People
Maroon 5 - Girls Like You,533,74.0,4,,193182,37589329,Maroon 5,Girls Like You
Post Malone - I Like You (A Happier Song),464,121.0,3,(x8),252973,37360051,Post Malone,I Like You (A Happier Song)
Juice WRLD - Come & Go,602,29.0,2,(x2),308131,37305270,Juice WRLD,Come & Go
Steve Lacy - Bad Habit,406,104.0,2,(x13),157890,37276430,Steve Lacy,Bad Habit
"Ariana Grande - thank u, next",406,95.0,1,(x43),488075,37124092,Ariana Grande,"thank u, next"
Polo G - RAPSTAR,478,69.0,1,(x10),377422,37042909,Polo G,RAPSTAR
Drake - Laugh Now Cry Later,460,83.0,1,(x5),439005,36990226,Drake,Laugh Now Cry Later
Lizzo - Truth Hurts,467,76.0,5,,160172,36908078,Lizzo,Truth Hurts
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],480,46.0,2,(x3),238042,36729434,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown]
Powfu - death bed,499,94.0,7,,148954,36705402,Powfu,death bed
Masked Wolf - Astronaut In The Ocean,475,94.0,2,(x6),215806,36630119,Masked Wolf,Astronaut In The Ocean
Trevor Daniel - Falling,486,72.0,5,,163788,36545089,Trevor Daniel,Falling
OneRepublic - Counting Stars,1116,,28,,67190,36140527,OneRepublic,Counting Stars
Steve Lacy - Dark Red,778,,39,,64742,36113895,Steve Lacy,Dark Red
Justin Bieber - Intentions,433,65.0,2,(x9),311129,36087992,Justin Bieber,Intentions
Lizzo - About Damn Time,416,86.0,2,(x1),235607,35854065,Lizzo,About Damn Time
Tate McRae - you broke me first,647,,12,,104203,35735788,Tate McRae,you broke me first
Michael Marcagi - Scared To Start,282,,11,,193673,35714963,Michael Marcagi,Scared To Start
Sabrina Carpenter - Nonsense,617,3.0,9,,137528,35542199,Sabrina Carpenter,Nonsense
Lil Nas X - THATS WHAT I WANT,428,89.0,4,,235784,35441815,Lil Nas X,THATS WHAT I WANT
Khalid - Better,523,34.0,4,,184544,35429560,Khalid,Better
Drake - Wants and Needs,632,14.0,2,(x10),555097,35395228,Drake,Wants and Needs
The Chainsmokers - Something Just Like This,608,54.0,2,(x3),179808,35338627,The Chainsmokers,Something Just Like This
Kodak Black - ZEZE,418,97.0,1,(x22),397550,35303150,Kodak Black,ZEZE
Justin Bieber - Mistletoe,403,4.0,9,,536777,35280816,Justin Bieber,Mistletoe
Noah Kahan - Dial Drunk,462,1.0,8,,153001,35032367,Noah Kahan,Dial Drunk
Metro Boomin - Too Many Nights,543,4.0,7,,197698,35007636,Metro Boomin,Too Many Nights
Sleepy Hallow - 2055,610,10.0,9,,144190,34987716,Sleepy Hallow,2055
The Lumineers - Ophelia,1139,,29,,60740,34984038,The Lumineers,Ophelia
Jack Harlow - First Class,323,95.0,1,(x11),763999,34785411,Jack Harlow,First Class
Noah Cyrus - July,752,,34,,79571,34437464,Noah Cyrus,July
Doja Cat - Woman,486,,12,,124100,34351428,Doja Cat,Woman
Måneskin - Beggin',423,63.0,3,(x4),217985,34221786,Måneskin,Beggin'
Panic! At The Disco - High Hopes,658,7.0,9,,128791,34117716,Panic! At The Disco,High Hopes
Harry Styles - Adore You,569,7.0,4,,187025,34102666,Harry Styles,Adore You
Van Morrison - Brown Eyed Girl,625,,33,,120239,34031448,Van Morrison,Brown Eyed Girl
XXXTENTACION - Moonlight,552,14.0,2,(x2),345377,33860959,XXXTENTACION,Moonlight
Jonas Brothers - Sucker,498,59.0,1,(x13),241865,33830135,Jonas Brothers,Sucker
Michael Bublé - Holly Jolly Christmas,390,19.0,8,,601752,33823758,Michael Bublé,Holly Jolly Christmas
Dua Lipa - New Rules,569,33.0,3,(x1),128042,33774010,Dua Lipa,New Rules
Travis Scott - I KNOW ?,338,19.0,3,(x1),353397,33708358,Travis Scott,I KNOW ?
Marshmello - Silence,606,112.0,5,,132351,33682760,Marshmello,Silence
Zedd - The Middle,614,49.0,6,,138894,33589439,Zedd,The Middle
JAY-Z - Ni**as In Paris,1465,,95,,56443,33493171,JAY-Z,Ni**as In Paris
Jack Harlow - WHATS POPPIN,525,29.0,6,,183100,33465829,Jack Harlow,WHATS POPPIN
Juice WRLD - Bandit,534,51.0,3,(x9),204724,33435798,Juice WRLD,Bandit
Djo - End of Beginning,252,55.0,4,,285272,33434161,Djo,End of Beginning
Polo G - Martin & Gina,699,,29,,74491,32996642,Polo G,Martin & Gina
Tiësto - The Business,575,,11,,116998,32995208,Tiësto,The Business
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",355,33.0,4,,230804,32893802,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]"
Childish Gambino - Redbone,845,,17,,92866,32737648,Childish Gambino,Redbone
Olivia Rodrigo - deja vu,483,87.0,2,(x14),300302,32560083,Olivia Rodrigo,deja vu
Chris Stapleton - You Should Probably Leave,554,,50,,85971,32553908,Chris Stapleton,You Should Probably Leave
Khalid - Young Dumb & Broke,760,,13,,94969,32431157,Khalid,Young Dumb & Broke
Marshmello - One Thing Right,474,34.0,7,,183865,32390703,Marshmello,One Thing Right
JVKE - golden hour,434,2.0,10,,122465,32374185,JVKE,golden hour
Maroon 5 - Beautiful Mistakes,516,19.0,9,,137227,32327750,Maroon 5,Beautiful Mistakes
SZA - Good Days,575,59.0,2,(x24),155885,32310668,SZA,Good Days
d4vd - Romantic Homicide,521,4.0,10,,106790,32272477,d4vd,Romantic Homicide
Sheck Wes - Mo Bamba,427,78.0,4,,180629,31876526,Sheck Wes,Mo Bamba
The Chainsmokers - Don't Let Me Down,594,179.0,4,,110932,31687223,The Chainsmokers,Don't Let Me Down
Coldplay - Viva La Vida,630,,40,,99742,31669160,Coldplay,Viva La Vida
The Weeknd - Popular,356,29.0,2,(x1),213345,31655999,The Weeknd,Popular
Post Malone - Goodbyes (Feat. Young Thug),328,91.0,2,(x24),302617,31608451,Post Malone,Goodbyes (Feat. Young Thug)
Future - Like That,216,38.0,1,(x9),455685,31176417,Future,Like That
PinkPantheress - Boy's a liar Pt. 2,271,99.0,1,(x7),295092,31045952,PinkPantheress,Boy's a liar Pt. 2
Topic - Breaking Me,508,,11,,132102,30973954,Topic,Breaking Me
Khalid - Location,759,,26,,76356,30950659,Khalid,Location
Dave - Sprinter,283,82.0,1,(x2),243890,30926241,Dave,Sprinter
Burl Ives - A Holly Jolly Christmas - Single Version,300,15.0,8,,802623,30753749,Burl Ives,A Holly Jolly Christmas - Single Version
Ariana Grande - we can't be friends (wait for your love),230,34.0,1,(x2),352092,30733574,Ariana Grande,we can't be friends (wait for your love)
The Kid LAROI - WITHOUT YOU,433,68.0,2,(x2),131792,30713558,The Kid LAROI,WITHOUT YOU
Taylor Swift - Fortnight,188,28.0,1,(x9),1287862,30684353,Taylor Swift,Fortnight
Coldplay - Yellow,704,,50,,84095,30645435,Coldplay,Yellow
Richy Mitch & The Coal Miners - Evergreen,403,,24,,119516,30602730,Richy Mitch & The Coal Miners,Evergreen
Eminem - Till I Collapse,968,,33,,69394,30290532,Eminem,Till I Collapse
Olivia Rodrigo - traitor,477,32.0,3,(x6),269345,30286680,Olivia Rodrigo,traitor
DJ Khaled - I'm the One,363,117.0,1,(x5),273776,30271346,DJ Khaled,I'm the One
Marshmello - Numb,424,11.0,10,,131673,30215597,Marshmello,Numb
Tiësto - The Motto,475,20.0,8,,118983,30126693,Tiësto,The Motto
Diplo - Heartless,655,,51,,105495,30070533,Diplo,Heartless
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,353,12.0,6,,564786,30041293,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!
Kygo - Higher Love,634,,21,,107654,29982554,Kygo,Higher Love
Drake - Toosie Slide,302,91.0,1,(x23),477001,29956342,Drake,Toosie Slide
The Weeknd - One Of The Girls,352,,11,,142646,29863311,The Weeknd,One Of The Girls
Juice WRLD - Wishing Well,451,33.0,2,(x3),270760,29855546,Juice WRLD,Wishing Well
Y2K - Lalala,393,54.0,5,,150824,29805293,Y2K,Lalala
Bing Crosby - White Christmas,359,11.0,7,,602544,29787038,Bing Crosby,White Christmas
Kelly Clarkson - Underneath the Tree,284,23.0,8,,663010,29720953,Kelly Clarkson,Underneath the Tree
Don Omar - Danza Kuduro,615,,53,,77900,29719171,Don Omar,Danza Kuduro
Imagine Dragons - Bones,523,,22,,95772,29675044,Imagine Dragons,Bones
21 Savage - Bank Account,496,77.0,4,,129324,29500580,21 Savage,Bank Account
Logic - 1-800-273-8255,509,67.0,2,(x13),142440,29496219,Logic,1-800-273-8255
José Feliciano - Feliz Navidad,294,13.0,7,,648235,29489931,José Feliciano,Feliz Navidad
Dua Lipa - Dance The Night (From Barbie The Album),322,38.0,7,,186648,29215573,Dua Lipa,Dance The Night (From Barbie The Album)
Billie Eilish - everything i wanted,448,25.0,1,(x4),273315,29190311,Billie Eilish,everything i wanted
Artemas - i like the way you kiss me,216,30.0,2,(x1),291089,29029820,Artemas,i like the way you kiss me
Hailee Steinfeld - Let Me Go,565,20.0,7,,115075,28981329,Hailee Steinfeld,Let Me Go
DJ Khaled - POPSTAR,373,61.0,1,(x7),438596,28812462,DJ Khaled,POPSTAR
