Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Manuel Turizo - La Bachata,872,366.0,1,(x123),230612,96324005,Manuel Turizo,La Bachata
Danny Ocean - Me Rehúso,2827,278.0,1,(x55),96012,96198860,Danny Ocean,Me Rehúso
J Balvin - LA CANCIÓN,1945,173.0,2,(x19),140098,89994086,J Balvin,LA CANCIÓN
Feid - Feliz Cumpleaños Ferxxo,797,296.0,1,(x1),179549,81209103,Feid,Feliz Cumpleaños Ferxxo
Bad Bunny - Me Porto Bonito,902,255.0,1,(x56),281184,80360698,Bad Bunny,Me Porto Bonito
Jay Wheeler - La Curiosidad,1588,142.0,3,(x14),143257,75367235,Jay Wheeler,La Curiosidad
Bad Bunny - Efecto,901,235.0,2,(x42),233060,69728573,Bad Bunny,Efecto
Feid - LUNA,328,319.0,1,(x116),340733,66764854,Feid,LUNA
Bad Bunny - Ojitos Lindos,902,249.0,1,(x11),240620,65952808,Bad Bunny,Ojitos Lindos
Rauw Alejandro - Todo De Ti,1094,227.0,1,(x50),413544,65767650,Rauw Alejandro,Todo De Ti
Piso 21 - Te Vi,1991,160.0,2,(x3),132785,64380083,Piso 21,Te Vi
Rauw Alejandro - Desesperados,1022,121.0,1,(x32),172749,63919398,Rauw Alejandro,Desesperados
"Bizarrap - Quevedo: Bzrp Music Sessions, Vol. 52",720,222.0,1,(x56),359320,62786374,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52"
Ozuna - Hey Mor,748,227.0,1,(x1),181983,61984346,Ozuna,Hey Mor
Maluma - Hawái,1261,178.0,1,(x76),363065,60751792,Maluma,Hawái
Feid - Classy 101,573,248.0,1,(x1),238947,59524830,Feid,Classy 101
KAROL G - PROVENZA,916,139.0,1,(x5),199017,59091138,KAROL G,PROVENZA
Bad Bunny - Yonaguni,864,292.0,2,(x52),237139,59025975,Bad Bunny,Yonaguni
Plan B - Es un Secreto,1270,,13,,92919,57239034,Plan B,Es un Secreto
Taiu - Rara Vez,620,125.0,3,(x12),169451,57045381,Taiu,Rara Vez
KAROL G - AMARGURA,590,298.0,3,(x1),174439,55859559,KAROL G,AMARGURA
Anuel AA - Amanece,1162,120.0,4,,126350,54699195,Anuel AA,Amanece
Feid - Normal,839,33.0,7,,140070,54482193,Feid,Normal
Bacilos - Caraluna,3511,,32,,61325,53850882,Bacilos,Caraluna
Myke Towers - LALA,487,219.0,1,(x93),327225,53730436,Myke Towers,LALA
Bad Bunny - Callaita,1439,196.0,1,(x18),174781,52742649,Bad Bunny,Callaita
Marc Seguí - Tiroteo - Remix,1215,173.0,6,,120250,52266048,Marc Seguí,Tiroteo - Remix
Bad Bunny - Moscow Mule,884,174.0,1,(x3),348477,51782985,Bad Bunny,Moscow Mule
Piso 21 - Déjala Que Vuelva,1455,210.0,2,(x21),97249,51535953,Piso 21,Déjala Que Vuelva
TINI - Miénteme,1239,106.0,5,,122636,51271157,TINI,Miénteme
JHAYCO - No Me Conoce - Remix,1300,196.0,2,(x3),143862,50226375,JHAYCO,No Me Conoce - Remix
Bad Bunny - DÁKITI,926,170.0,1,(x7),389612,49427171,Bad Bunny,DÁKITI
Grupo Frontera - un x100to,556,136.0,1,(x74),360552,49271449,Grupo Frontera,un x100to
Harry Styles - As It Was,909,82.0,1,(x18),167432,49235220,Harry Styles,As It Was
Sebastian Yatra - Pareja Del Año,1158,100.0,1,(x31),226703,49077839,Sebastian Yatra,Pareja Del Año
Bad Bunny - PERRO NEGRO,377,227.0,1,(x65),306668,49075626,Bad Bunny,PERRO NEGRO
Los Enanitos Verdes - Lamento Boliviano,2263,,35,,55377,49009890,Los Enanitos Verdes,Lamento Boliviano
Becky G - MAMIII,912,116.0,1,(x40),217894,48683827,Becky G,MAMIII
Mau y Ricky - Desconocidos,1072,175.0,3,(x79),147273,48636731,Mau y Ricky,Desconocidos
Mora - LA INOCENTE,934,,17,,96207,47956685,Mora,LA INOCENTE
KAROL G - TQG,608,125.0,1,(x52),389774,47540066,KAROL G,TQG
Bad Bunny - Tití Me Preguntó,539,216.0,3,(x5),236715,47277900,Bad Bunny,Tití Me Preguntó
Quevedo - Columbia,475,220.0,2,(x36),180977,46628627,Quevedo,Columbia
Big One - Un Finde | CROSSOVER #2,563,223.0,2,(x6),174846,46606175,Big One,Un Finde | CROSSOVER #2
KAROL G - QLONA,440,241.0,2,(x32),167270,46236989,KAROL G,QLONA
Feid - CHORRITO PA LAS ANIMAS,690,135.0,5,,166903,46104191,Feid,CHORRITO PA LAS ANIMAS
Tainy - Lo Siento BB:/,785,205.0,1,(x2),130585,45938870,Tainy,Lo Siento BB:/
Paulo Londra - Adan y Eva,1508,148.0,1,(x51),142878,45546765,Paulo Londra,Adan y Eva
Dalex - Hola - Remix,1247,204.0,2,(x56),168903,45434127,Dalex,Hola - Remix
KAROL G - Tusa,961,164.0,1,(x92),340477,44544889,KAROL G,Tusa
Anuel AA - China,965,212.0,1,(x98),237336,42978355,Anuel AA,China
Paulo Londra - Tal Vez,1663,70.0,5,,102652,42460188,Paulo Londra,Tal Vez
Yandel - Yandel 150,492,168.0,1,(x11),221159,42305986,Yandel,Yandel 150
Sebastian Yatra - Tacones Rojos,890,134.0,1,(x52),123566,42077898,Sebastian Yatra,Tacones Rojos
Bad Bunny - Si Estuviésemos Juntos,1789,,27,,48839,40903902,Bad Bunny,Si Estuviésemos Juntos
Rauw Alejandro - LOKERA,758,79.0,6,,127112,40536470,Rauw Alejandro,LOKERA
Bad Bunny - La Santa,1601,20.0,7,,114948,40285063,Bad Bunny,La Santa
Adolescent's Orquesta - Virgen,1362,,26,,50797,40231182,Adolescent's Orquesta,Virgen
Hombres G - Devuélveme a mi chica,2245,,61,,37776,39403721,Hombres G,Devuélveme a mi chica
Maluma - Sobrio,790,183.0,1,(x72),168867,39242310,Maluma,Sobrio
Morat - Cuando Nadie Ve,1795,,34,,62430,38814983,Morat,Cuando Nadie Ve
Morat - No Se Va,968,,13,,91508,38150845,Morat,No Se Va
FloyyMenor - Gata Only,261,168.0,1,(x21),283893,37783392,FloyyMenor,Gata Only
KAROL G - MI EX TENÍA RAZÓN,440,65.0,5,,135716,37758618,KAROL G,MI EX TENÍA RAZÓN
Yng Lvcas - La Bebe - Remix,543,128.0,2,(x2),190545,37382622,Yng Lvcas,La Bebe - Remix
Cris Mj - Una Noche en Medellín,679,66.0,3,(x12),129145,37337002,Cris Mj,Una Noche en Medellín
J Balvin - Qué Más Pues?,698,145.0,1,(x22),197613,37176607,J Balvin,Qué Más Pues?
J Balvin - QUE PRETENDES,1308,84.0,7,,101745,37147063,J Balvin,QUE PRETENDES
Rels B - A Mí,1482,,51,,50401,37098267,Rels B,A Mí
Rels B - cómo dormiste?,789,2.0,10,,117744,36986475,Rels B,cómo dormiste?
Tego Calderón - Pa' Que Retozen,1158,,21,,78243,36632461,Tego Calderón,Pa' Que Retozen
Bad Bunny - Neverita,559,125.0,5,,191121,36447644,Bad Bunny,Neverita
Maluma - Según Quién,414,138.0,5,,125966,36445654,Maluma,Según Quién
KAROL G - BICHOTA,730,144.0,1,(x48),246127,36368733,KAROL G,BICHOTA
Jung Kook - Seven,466,95.0,2,(x41),339658,34404768,Jung Kook,Seven
Maluma - Borro Cassette,1562,200.0,1,(x17),101252,34311637,Maluma,Borro Cassette
J Balvin - UN PESO,1322,,31,,51423,33879643,J Balvin,UN PESO
Rvssian - Nostálgico,771,141.0,1,(x2),97099,33795358,Rvssian,Nostálgico
Lunay - Soltera - Remix,974,140.0,2,(x40),144665,33568436,Lunay,Soltera - Remix
Dalex - Pa Mí - Remix,798,151.0,1,(x30),137571,33149296,Dalex,Pa Mí - Remix
Jimin - Like Crazy,482,57.0,3,(x2),169120,32693789,Jimin,Like Crazy
